indicator;País__ESTANDAR;Años__ESTANDAR;value;unit;notes_ids;source_id
Tasa bruta de mortalidad;Caribe neerlandés;2072;12.81;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2073;12.82;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2074;12.83;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2075;12.83;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2076;12.81;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2077;12.78;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2078;12.73;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2079;12.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2080;12.60;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2081;12.52;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2082;12.43;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2083;12.34;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2084;12.23;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2085;12.12;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2086;12.02;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2087;11.92;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2088;11.83;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2089;11.74;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2090;11.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2091;11.62;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2092;11.58;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2093;11.55;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2094;11.55;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2095;11.55;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2096;11.57;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2097;11.60;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2098;11.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2099;11.66;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Caribe neerlandés;2100;11.70;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1950;15.27;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1951;14.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1952;13.31;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1953;12.81;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1954;12.39;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1955;12.39;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1956;11.84;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1957;12.04;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1958;11.19;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1959;11.62;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1960;10.99;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1961;10.75;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1962;10.58;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1963;10.98;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1964;10.09;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1965;9.76;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1966;9.65;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1967;9.13;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1968;8.72;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1969;8.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1970;8.37;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1971;8.30;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1972;8.52;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1973;7.76;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1974;7.37;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1975;6.81;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1976;7.16;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1977;6.50;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1978;6.32;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1979;6.42;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1980;6.21;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1981;5.82;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1982;5.77;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1983;6.04;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1984;5.94;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1985;5.73;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1986;5.54;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1987;5.33;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1988;5.46;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1989;5.54;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1990;5.62;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1991;5.31;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1992;5.20;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1993;5.32;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1994;5.22;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1995;5.35;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1996;5.34;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1997;5.14;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1998;5.26;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;1999;5.25;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2000;4.96;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2001;5.16;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2002;5.04;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2003;5.25;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2004;5.29;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2005;5.30;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2006;5.35;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2007;5.75;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2008;5.56;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2009;5.61;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2010;5.96;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2011;5.80;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2012;6.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2013;6.04;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2014;6.12;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2015;6.12;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2016;6.11;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2017;6.14;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2018;6.33;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2019;6.35;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2020;7.22;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2021;7.43;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2022;7.20;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2023;6.41;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2024;6.49;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2025;6.58;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2026;6.67;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2027;6.76;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2028;6.86;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2029;6.95;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2030;7.06;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2031;7.16;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2032;7.26;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2033;7.37;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2034;7.48;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2035;7.60;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2036;7.74;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2037;7.87;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2038;8.01;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2039;8.16;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2040;8.32;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2041;8.47;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2042;8.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2043;8.79;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2044;8.95;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2045;9.11;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2046;9.27;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2047;9.43;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2048;9.59;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2049;9.75;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2050;9.90;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2051;10.05;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2052;10.19;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2053;10.34;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2054;10.48;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2055;10.61;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2056;10.75;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2057;10.89;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2058;11.02;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2059;11.14;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2060;11.27;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2061;11.40;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2062;11.52;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2063;11.64;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2064;11.76;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2065;11.89;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2066;12.01;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2067;12.13;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2068;12.26;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2069;12.39;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2070;12.50;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2071;12.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2072;12.76;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2073;12.88;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2074;13.01;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2075;13.12;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2076;13.26;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2077;13.38;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2078;13.50;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2079;13.60;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2080;13.70;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2081;13.79;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2082;13.87;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2083;13.93;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2084;13.99;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2085;14.03;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2086;14.06;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2087;14.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2088;14.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2089;14.05;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2090;14.03;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2091;13.98;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2092;13.93;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2093;13.86;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2094;13.78;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2095;13.71;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2096;13.65;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2097;13.57;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2098;13.50;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2099;13.44;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Chile;2100;13.38;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1950;17.47;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1951;16.95;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1952;16.28;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1953;15.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1954;15.05;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1955;14.55;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1956;14.12;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1957;13.25;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1958;12.92;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1959;12.32;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1960;11.87;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1961;11.48;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1962;11.10;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1963;10.70;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1964;10.36;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1965;10.03;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1966;9.71;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1967;9.43;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1968;9.14;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1969;8.85;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1970;8.58;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1971;8.26;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1972;7.96;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1973;7.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1974;7.40;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1975;7.13;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1976;6.89;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1977;6.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1978;6.48;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1979;6.34;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1980;6.17;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1981;6.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1982;5.96;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1983;5.90;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1984;5.83;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1985;6.53;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1986;5.79;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1987;5.83;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1988;5.83;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1989;5.83;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1990;5.83;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1991;5.82;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1992;5.78;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1993;5.71;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1994;5.65;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1995;5.58;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1996;5.54;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1997;5.48;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1998;5.44;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;1999;5.43;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2000;5.35;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2001;5.35;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2002;5.26;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2003;5.18;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2004;5.13;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2005;5.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2006;5.02;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2007;4.99;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2008;4.95;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2009;4.91;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2010;4.92;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2011;4.94;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2012;4.98;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2013;5.04;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2014;5.11;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2015;5.17;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2016;5.21;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2017;5.25;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2018;5.31;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2019;5.41;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2020;6.61;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2021;7.74;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2022;7.41;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2023;5.51;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2024;5.59;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2025;5.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2026;5.78;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2027;5.88;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2028;5.98;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2029;6.10;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2030;6.22;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2031;6.35;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2032;6.48;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2033;6.62;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2034;6.76;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2035;6.91;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2036;7.07;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2037;7.22;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2038;7.38;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2039;7.54;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2040;7.70;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2041;7.86;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2042;8.02;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2043;8.19;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2044;8.36;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2045;8.52;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2046;8.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2047;8.84;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2048;8.99;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2049;9.14;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2050;9.28;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2051;9.43;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2052;9.56;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2053;9.68;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2054;9.80;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2055;9.92;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2056;10.04;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2057;10.16;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2058;10.28;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2059;10.39;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2060;10.52;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2061;10.65;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2062;10.78;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2063;10.93;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2064;11.08;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2065;11.24;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2066;11.39;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2067;11.56;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2068;11.73;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2069;11.91;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2070;12.08;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2071;12.27;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2072;12.46;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2073;12.63;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2074;12.81;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2075;12.99;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2076;13.15;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2077;13.32;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2078;13.47;Tasa por 1.000 habitantes;;6547
Tasa bruta de mortalidad;Colombia;2079;13.62;Tasa por 1.000 habitantes;;6547
